ext_id,name,reason,ok,error,size,perms,host_perms,js_len,has_signal,eval_count,atob_count
cnjgicfipaihakphpbcgdklcbpnkbndm,Window Proxy,Spyware,True,,1397833,1,0.0,13546,True,0.0,0.0
dcdengcnfioodmmjlkjhomeondebpjcj,Bitdefender VPN,Spyware,False,Empty response for extension dcdengcnfioodmmjlkjhomeondebpjc,0,0,0,0,False,0,0
emihdfbdahahdhgpkodehgpngmeajldp,Durev VPN — ??????? ??????? ????? proxy-??????,Spyware,True,,20724,1,0.0,13939,True,0.0,0.0
bcmmkekghfmaglecpmbmfidmmpljmbia,Satoshi VPN — ?????????? ?????????? ??? ????????,Spyware,False,Empty response for extension bcmmkekghfmaglecpmbmfidmmpljmbi,0,0,0,0,False,0,0
dkdnckncggmlaokepcnaobhflpbadame,Tunnel-Bear VPN,Spyware,True,,2191183,1,2.0,19410,True,0.0,0.0
ikaiigidedfhichcdloodfefkjbpbdak,Hiro VPN,Spyware,False,Empty response for extension ikaiigidedfhichcdloodfefkjbpbda,0,0,0,0,False,0,0
dceikamljmmhdjagikodokbkdmbancpb,Whale VPN,Spyware,True,,18641,1,0.0,13697,True,0.0,0.0
gmagolapbbobcclmbmfgkdfdgcjiijjp,???? VPN ??? YouTube — ??????? ??????,Spyware,False,Empty response for extension gmagolapbbobcclmbmfgkdfdgcjiijj,0,0,0,0,False,0,0
lbaphifcdembobfoannnpogppkacjkhk,Radmin VPN — ??????? ??????,Spyware,True,,22818,1,0.0,13662,True,0.0,0.0
ghjfmhihfoplmefplnojpiobcoinddhj,VPN Free Way,Spyware,True,,2669166,1,3.0,22076,True,0.0,0.0
jfidepmfcigpkopoeemkididegkldkfh,VPN Master — ??????? VPN ??? ?????? ? ???????????,Spyware,False,Empty response for extension jfidepmfcigpkopoeemkididegkldkf,0,0,0,0,False,0,0
djibkmimcjaphppiekhbkpccfhlhhfbj,Surfshark VPN — ????? ????????,Spyware,True,,27404,1,0.0,13808,True,0.0,0.0
hljeddeaafolhinnpdlbbjcjaoegkpeg,VPN Unlimited Free,Spyware,True,,2547012,1,3.0,21587,True,0.0,0.0
doapacnhgcnojfakmppeapngneienlhl,??????? VPN,Spyware,False,Empty response for extension doapacnhgcnojfakmppeapngneienlh,0,0,0,0,False,0,0
dcbpngicdpgdlehimeoidnebieifgncf,???? Proxy,Spyware,False,Empty response for extension dcbpngicdpgdlehimeoidnebieifgnc,0,0,0,0,False,0,0
ddhhghnfnfjppofkhcndimaeohofbanc,Planet VPN — ?????????? ??????,Spyware,False,Empty response for extension ddhhghnfnfjppofkhcndimaeohofban,0,0,0,0,False,0,0
gfdajcpakgecmiglfhfnojmebkfkfhgi,Urban VPN,Spyware,False,Empty response for extension gfdajcpakgecmiglfhfnojmebkfkfhg,0,0,0,0,False,0,0
innjppfndpgigpnoicbofacmdpiblmge,Myxa Light VPN,Spyware,True,,23208,1,0.0,13681,True,0.0,0.0
ihbmgokcocjiihdmjkeblefcpbgeefkk,???? VPN,Spyware,True,,12621,1,0.0,11607,True,0.0,0.0
kgjjaibkhlddbmmnhndcnpoimeidlgba,Whale VPN — ?????????? ??????,Spyware,True,,27173,1,0.0,13738,True,0.0,0.0
alcopdbbehlpelbaaglhlgljkkljkppi,????????? VPN,Spyware,True,,2182947,1,3.0,20077,True,0.0,0.0
eaelfbmpnoaiefdgejnhblfhihagcbmo,Medved Vpn,Spyware,False,Empty response for extension eaelfbmpnoaiefdgejnhblfhihagcbm,0,0,0,0,False,0,0
kkejncpdhhnfmdebmpaacbcmgglkigdb,??????? VPN,Spyware,False,Empty response for extension kkejncpdhhnfmdebmpaacbcmgglkigd,0,0,0,0,False,0,0
baabjhdplplmihlnecgjajjdllllfhhf,Proton VPN — ??????? ??????,Spyware,False,Empty response for extension baabjhdplplmihlnecgjajjdllllfhh,0,0,0,0,False,0,0
blagooekjnebejejmikhahgfejlbeoie,????? VPN,Spyware,False,Empty response for extension blagooekjnebejejmikhahgfejlbeoi,0,0,0,0,False,0,0
dmpmpkfbhilmjgbknadklnflbbbfocmi,??????? VPN,Spyware,True,,13837,1,0.0,10897,True,0.0,0.0
gnfpgncjogpbomifiegijoikfpjpoole,???? Proxy – ?????????? ?????? ??? ????????,Spyware,True,,11850,1,0.0,10225,True,0.0,0.0
dmanadmmigdmihoejnaaflfkimdlhjeo,Super VPN,Spyware,True,,22943,1,0.0,13677,True,0.0,0.0
oojhemfejdefafjanamoiefplimjamdf,??? ??? ????,Spyware,False,Empty response for extension oojhemfejdefafjanamoiefplimjamd,0,0,0,0,False,0,0
okijglemboebajkjkfnkfkjldfeahflk,Top VPN,Spyware,False,Empty response for extension okijglemboebajkjkfnkfkjldfeahfl,0,0,0,0,False,0,0
olibeckoliahgoojehamgidnceiplgkj,????? Proxy,Spyware,False,Empty response for extension olibeckoliahgoojehamgidnceiplgk,0,0,0,0,False,0,0
dijdbcdjngogkbpgldngbflblkbkicla,Adguard VPN,Spyware,True,,22937,1,0.0,13665,True,0.0,0.0
ipjfgibgeafohhadcicgcgongehdliam,Bunny VPN,Spyware,True,,23401,1,0.0,13682,True,0.0,0.0
hohlchlcjnnhjghnkhlpdemkhoenfoea,Hit VPN — ??? ?????,Spyware,True,,27391,1,0.0,13728,True,0.0,0.0
podahboddjjbggldcbiigapfjdcemmdd,????? VPN,Spyware,True,,13145,1,0.0,14229,True,0.0,0.0
oejbcoenhbdggnddnaeodljmeoobccfo,???? VPN,Spyware,False,Empty response for extension oejbcoenhbdggnddnaeodljmeoobccf,0,0,0,0,False,0,0
ocnhjjoapdiljmgbennkdieaojbeiadn,OsaVPN,Spyware,False,Empty response for extension ocnhjjoapdiljmgbennkdieaojbeiad,0,0,0,0,False,0,0
njmlahdnjgafdichmdlafnlbckkpidic,????? VPN,Spyware,False,Empty response for extension njmlahdnjgafdichmdlafnlbckkpidi,0,0,0,0,False,0,0
nolgiichhgmkpjklgdohbbhkndmeommm,???? ??? — VPN ? ?????? ??? Chrome,Spyware,False,Empty response for extension nolgiichhgmkpjklgdohbbhkndmeomm,0,0,0,0,False,0,0
lmcppmbdhnaehfibpnhddklfjijnkkep,????? VPN,Spyware,False,Empty response for extension lmcppmbdhnaehfibpnhddklfjijnkke,0,0,0,0,False,0,0
ojjdfjlckplkkaphcpblafonbhoofddi,????? VPN,Spyware,True,,20839,1,0.0,13388,True,0.0,0.0
oepemfmcinfdgpdfcleghpkbhkhhpmkl,Pipl VPN,Spyware,True,,22007,1,0.0,13665,True,0.0,0.0
apgingficohkcjlkejipioacokkehnph,Vanya Proxy,Spyware,True,,1294301,1,0.0,13639,True,0.0,0.0
ldjnnkbbncmmkcebbjmffnlgbgcnfmeo,Moloko Shield — ?????? ??????,Spyware,False,Empty response for extension ldjnnkbbncmmkcebbjmffnlgbgcnfme,0,0,0,0,False,0,0
laliffhhgegbpanjejocaiaefphlibni,Beetle Guard — ???????? ???????,Spyware,False,Empty response for extension laliffhhgegbpanjejocaiaefphlibn,0,0,0,0,False,0,0
kfihoobnkkoglegpapdckhnjcpaifnol,Polyana VPN — ????????? ?????? ?????,Spyware,False,Empty response for extension kfihoobnkkoglegpapdckhnjcpaifno,0,0,0,0,False,0,0
oeddabhhipaomblagaohfjfcikjacide,??????VPN — ?????? ?????? ? ??????,Spyware,True,,12950,1,0.0,12950,True,0.0,0.0
nilachbkggkoalbfogpkckojjdhlnjho,Myxa VPN ??? Instagram – ???????? ??? ?????,Spyware,True,,15078,1,0.0,11459,True,0.0,0.0
ocbpehjjgkamhchhclbdabhenpghggfb,???????? ??? – VPN ??????? ?? ????????,Spyware,True,,21271,1,0.0,30753,True,0.0,0.0
llidhpjmhdejdndndciohlhnkggkpjdo,Myxa Light VPN,Spyware,True,,21868,1,0.0,13677,True,0.0,0.0
hoooffkckfkdcmgpoebehchcdekmaebl,??????? VPN,Spyware,False,Empty response for extension hoooffkckfkdcmgpoebehchcdekmaeb,0,0,0,0,False,0,0
hfanmgjobgojpieocfemecgcgglmgpff,???? VPN – ??????? ?????????? ? ??,Spyware,False,Empty response for extension hfanmgjobgojpieocfemecgcgglmgpf,0,0,0,0,False,0,0
jofoajnimljekbjgjdpbnicnfeegbfbg,????? VPN,Spyware,True,,13042,1,0.0,9581,True,0.0,0.0
lkcpbhmegkfjfhjehobbbbgkgaogkofl,Happ VPN,Spyware,True,,21766,1,0.0,13665,True,0.0,0.0
kaonoofcdglmjidkpokanpbjfdbfhamk,Moovpn — ?????-?????? ??? ????????? ????,Spyware,True,,14049,1,0.0,12250,True,0.0,0.0
kalljebjhmecngplogckjaodbfbjgden,??? VPN,Spyware,True,,14418,1,0.0,13425,True,0.0,0.0
jaccgfagleghffhjbcaoambohejmpaoh,Lagom VPN,Spyware,True,,14279,1,0.0,12203,True,0.0,0.0
ingmjmajmmhjmdnbhjkljhelcibnemnc,?????? ??? – ???????? ??? ??,Spyware,True,,166172,1,0.0,13045,True,0.0,0.0
giojogndbceodalhnddnebbkamhfenon,Hornet Proxy — ???????????? VPN,Spyware,False,Empty response for extension giojogndbceodalhnddnebbkamhfeno,0,0,0,0,False,0,0
hbnndancicgofckmcmndglbfkdfebngj,Amnezia VPN,Spyware,False,Empty response for extension hbnndancicgofckmcmndglbfkdfebng,0,0,0,0,False,0,0
hcmacpiikhfghbaflobmdecddbnjlgfp,Happ VPN – ?????? ? ??? ?????,Spyware,False,Empty response for extension hcmacpiikhfghbaflobmdecddbnjlgf,0,0,0,0,False,0,0
hnpgpecddlepclmbfpimdholohmhpiej,??? Proxy,Spyware,True,,14266,1,0.0,12438,True,0.0,0.0
ielobapmcgolalpmbagemlcnpljochfg,Redmin VPN,Spyware,True,,12000,1,0.0,10054,True,0.0,0.0
hnkdnicapamolkbngbhpkoebelhoopkk,????????? VPN,Spyware,True,,13579,1,0.0,10298,True,0.0,0.0
fnkojlkijkkohicgkendegofpcilhelc,SpiderShield — ???????? ??? SOCKS5,Spyware,False,Empty response for extension fnkojlkijkkohicgkendegofpcilhel,0,0,0,0,False,0,0
ffceoncnilcafcbjmbflndepfanelnjk,Telyonok VPN — ??????? ??????,Spyware,False,Empty response for extension ffceoncnilcafcbjmbflndepfanelnj,0,0,0,0,False,0,0
fhbaaaookfjndiecceejfdcbkampdnkk,??????? Proxy,Spyware,False,Empty response for extension fhbaaaookfjndiecceejfdcbkampdnk,0,0,0,0,False,0,0
gpdkajdgppoccfpeocndflnlmjemalfh,????? ??????? — ?????? VPN ??????,Spyware,True,,13106,1,0.0,10405,True,0.0,0.0
gaijfdefjhclenikcaggjoblodfchmge,Irisska Tunnel — ??????? VPN ??????,Spyware,True,,11894,1,0.0,10400,True,0.0,0.0
fhggcomokafcmghkeknnoogghkkalchb,??????? – ??? ??? ??,Spyware,True,,14925,3,0.0,12167,True,0.0,0.0
fmgongfibgfdkeabifkfkibkohdmahop,Nord VPN,Spyware,True,,21912,1,0.0,13674,True,0.0,0.0
cojanaohoolhlkfkcmekifeeobdmgpab,NightCrawl VPN,Spyware,False,Empty response for extension cojanaohoolhlkfkcmekifeeobdmgpa,0,0,0,0,False,0,0
dnmjcjmnkodeglkoonkfnekdpiiidael,????? VPN,Spyware,False,Empty response for extension dnmjcjmnkodeglkoonkfnekdpiiidae,0,0,0,0,False,0,0
ccnaehfdahmalkmfhgalgccffbmholki,?????? ???,Spyware,False,Empty response for extension ccnaehfdahmalkmfhgalgccffbmholk,0,0,0,0,False,0,0
cjadklbhkckhkgnlbllaelbfjjcgenfj,Mantis Secure,Spyware,False,Empty response for extension cjadklbhkckhkgnlbllaelbfjjcgenf,0,0,0,0,False,0,0
cabcelkjclaoimjobhbldhlknjppicgi,Hardshell Net — ?????? ? ???? ????,Spyware,False,Empty response for extension cabcelkjclaoimjobhbldhlknjppicg,0,0,0,0,False,0,0
ecnmodkmpeeebpcnlpmnieamegokkhab,???? VPN,Spyware,True,,13064,1,0.0,10296,True,0.0,0.0
ebfkhmjpdjojecendlbkchjohblodlob,Tarakan VPN,Spyware,True,,13278,1,0.0,10397,True,0.0,0.0
ekpicjaibbcffjfenpffjkifhiehcbfm,Lug VPN — ??????? ??? ???????????,Spyware,True,,14068,1,0.0,13055,True,0.0,0.0
fdhjfohpmnliieiimdncnheflacobldp,??? ??? — ???????? ?????? ? ????,Spyware,True,,12386,1,0.0,11791,True,0.0,0.0
fephkdkjkfcciljffkakepiefhmeikpm,??? ??? ????,Spyware,True,,152749,1,0.0,12700,True,0.0,0.0
aocipbpjojijjlmopppdnkhmnfaeobol,Kolokolchik VPN — ??????? ??????,Spyware,False,Empty response for extension aocipbpjojijjlmopppdnkhmnfaeobo,0,0,0,0,False,0,0
hobopaghoileeibgbnfofpoaggheplbf,????? VPN — ??????? IP,Spyware,False,Empty response for extension hobopaghoileeibgbnfofpoaggheplb,0,0,0,0,False,0,0
hghdgfijkoaenalonnlldjggmakkabfe,VPN - ?????????? VPN — ?????????? ????????,Spyware,False,Empty response for extension hghdgfijkoaenalonnlldjggmakkabf,0,0,0,0,False,0,0
adjmddmkpidciominakpmljkkkfojaac,VPN 2026,Spyware,False,Empty response for extension adjmddmkpidciominakpmljkkkfojaa,0,0,0,0,False,0,0
bnnjeanokjfhhkohkaoghfclocnhpcia,Fast VPN — ??????????? VPN,Spyware,False,Empty response for extension bnnjeanokjfhhkohkaoghfclocnhpci,0,0,0,0,False,0,0
imkgekneolafjpdgcbdagelgfcdobmlp,???? ???? VPN – ??????? proxy ??? ????????,Spyware,False,Empty response for extension imkgekneolafjpdgcbdagelgfcdobml,0,0,0,0,False,0,0
bjpgehkaonlndnoohmlelkjlchccdigb,Jump-Jump VPN,Spyware,False,Empty response for extension bjpgehkaonlndnoohmlelkjlchccdig,0,0,0,0,False,0,0
baplpdmklmmegpjkalhjbafmhllpbgoi,Hola VPN,Spyware,True,,21827,1,0.0,13653,True,0.0,0.0
mllhkekmhgbdenahmkolmkijipddhbnn,Radmin VPN — ????????? ?????,Spyware,True,,27397,1,0.0,13816,True,0.0,0.0
cbpfihfjeleikcpadajchoebgfblalid,Windows VPN,Spyware,True,,1418656,1,0.0,10431,True,0.0,0.0
afpiijfkjbkkfoeepflocpfcmghcohfi,Drone Shield — ?????-?????? ????,Spyware,True,,12152,1,0.0,9376,True,0.0,0.0
adjnaekfhknjhcagnejdcfelbjdcfjgj,???? VPN,Spyware,True,,14111,1,0.0,12248,True,0.0,0.0
ajjgfffcnelajekhpgnfhhehpjokkkjh,Burrow VPN — ?????????? ??????-???????,Spyware,True,,14559,1,0.0,16136,True,0.0,0.0
hjcmoncnppobhjddaghaklfkepgaejog,Urban VPN,Spyware,True,,19640,1,0.0,13786,True,0.0,0.0
poaelinlofhkopdifffhlkioaojgfjge,Secure VPN,Spyware,False,Empty response for extension poaelinlofhkopdifffhlkioaojgfjg,0,0,0,0,False,0,0
nodaaabgfmfoedakdmbjmoicocgnbokc,BrowSec VPN,Spyware,False,Empty response for extension nodaaabgfmfoedakdmbjmoicocgnbok,0,0,0,0,False,0,0
gjpngijceealihchakjadbgedhphbnoi,Sota VPN,Spyware,False,Empty response for extension gjpngijceealihchakjadbgedhphbno,0,0,0,0,False,0,0
hjcldbjnjeajfjnfakafbihnkcahipjd,???? VPN – ?????? proxy ??? ???????? ???????,Spyware,True,,13443,1,0.0,9890,True,0.0,0.0
fnmoomkicfdelpdhkahfcbenclcbmnnd,???? VPN,Spyware,False,Empty response for extension fnmoomkicfdelpdhkahfcbenclcbmnn,0,0,0,0,False,0,0
kclcmhakfncbaklinnijihiinbkoajed,VPN Cloak,Spyware,True,,7005843,1,3.0,21569,True,0.0,0.0
hokmanlioejijlfedacchmnekagoikia,???? Proxy – ?????? ?????? ??? ??????? ????????,Spyware,True,,13983,1,0.0,12244,True,0.0,0.0
fddcfopnhojdhijpfmllhieoecbckhlp,????? ????? VPN – ??????? ???????????? proxy-????????,Spyware,True,,14661,1,0.0,13645,True,0.0,0.0
hnkagccbeijempndkojdajdicgggplpi,Myxa Premium VPN — ??????????? proxy-?????? ? ??????? ???????,Spyware,False,Empty response for extension hnkagccbeijempndkojdajdicgggplp,0,0,0,0,False,0,0
ecggfjeponcknddgikfdjngocbpmkhdo,Jump VPN,Spyware,False,Empty response for extension ecggfjeponcknddgikfdjngocbpmkhd,0,0,0,0,False,0,0
chlkfcilfifdlmlmjinjeinpibgpegap,Hit VPN — ??????? hit-?????? ????? browser proxy,Spyware,False,Empty response for extension chlkfcilfifdlmlmjinjeinpibgpega,0,0,0,0,False,0,0
lngiojmnaemlbhahccmnohemajgjgimb,Water VPN,Spyware,False,Empty response for extension lngiojmnaemlbhahccmnohemajgjgim,0,0,0,0,False,0,0
cjhkcmdhkdjgdmgldfaggkjcomhoeeen,Happ VPN — ??????? ?????? ? ?????????? proxy ??? ?????? ????????,Spyware,False,Empty response for extension cjhkcmdhkdjgdmgldfaggkjcomhoeee,0,0,0,0,False,0,0
efpnbpbclmfblbkicgpipnehglciohce,Light Proxy,Spyware,True,,22814,1,0.0,13688,True,0.0,0.0
hnhlhlnbgjocolmlecblbbpbhdacjmdd,Turbo VPN,Spyware,True,,23163,1,0.0,13684,True,0.0,0.0
lkmnpfajdejfdbfjiaealafmogipbapk,?????? VPN,Spyware,True,,22940,1,0.0,13688,True,0.0,0.0
ljhgojgbkjkhbalonkdonmgfdoepggcp,Urban VPN,Spyware,True,,22761,1,0.0,13691,True,0.0,0.0
eemheamahbooefoojcalafcadhebljfl,???? VPN,Spyware,True,,23186,1,0.0,13685,True,0.0,0.0
pknicmfnmeaohdeacagcpcggnjcfefld,?? VPN,Spyware,True,,18701,1,0.0,13673,True,0.0,0.0
nlbmgbphkacbiccjjocpkjlehpendbhk,Hit VPN,Spyware,False,Empty response for extension nlbmgbphkacbiccjjocpkjlehpendbh,0,0,0,0,False,0,0
bpfjljidmejoeamagnfbknmhehbmagbd,Paper VPN — ?????? proxy ??? ?????? ????,Spyware,True,,19255,1,0.0,14250,True,0.0,0.0
lffiompnfgklemcbinkmogbjeiaifehb,Happ VPN,Spyware,False,Empty response for extension lffiompnfgklemcbinkmogbjeiaifeh,0,0,0,0,False,0,0
kojpkekfanejpfmildijmgmapdgepddn,Super VPN,Spyware,False,Empty response for extension kojpkekfanejpfmildijmgmapdgepdd,0,0,0,0,False,0,0
kfohlaofnppmnelheedlkiamijfaikci,???? VPN,Spyware,False,Empty response for extension kfohlaofnppmnelheedlkiamijfaikc,0,0,0,0,False,0,0
kgocgajpdmdacjfhhcgjekdnpmeddjem,?????? VPN,Spyware,False,Empty response for extension kgocgajpdmdacjfhhcgjekdnpmeddje,0,0,0,0,False,0,0
kpmgcdgnpkbfajhgbmagkaccibnekbdm,Apple VPN,Spyware,True,,18480,1,0.0,13699,True,0.0,0.0
mpfokndmajkflgkbjjkmgcnkkoebelab,Hit VPN – ??????? proxy-?????? ??? ?????? ????????,Spyware,True,,12590,1,0.0,9610,True,0.0,0.0
cbmjaknklmcgajkfocjagjmdkeinfchm,Pipl VPN,Spyware,True,,18813,1,0.0,13692,True,0.0,0.0
fklahklbgkgpaildaegmojabhngniomb,Fire VPN,Spyware,True,,18680,1,0.0,13697,True,0.0,0.0
oemjchklfcneghomigfkdeoleglhgocp,SpeedTop VPN – ??????? proxy ? ???????? ?? ????????,Spyware,True,,15193,1,0.0,13028,True,0.0,0.0
inolfjdmfnnikdnaagcocajchnccmaio,Fast VPN – ??????? proxy ? ???? ????,Spyware,True,,13988,1,0.0,11695,True,0.0,0.0
annffnminbfjdifcgbadjdgcaglpiemj,?????? VPN,Spyware,True,,18706,1,0.0,13686,True,0.0,0.0
enclhmjiadiphdbnpkdhkelcahjnnhcp,???? ???? VPN,Spyware,False,Empty response for extension enclhmjiadiphdbnpkdhkelcahjnnhc,0,0,0,0,False,0,0
ahdpgkmldfnmpcpoamhabhoohdjgijak,Turbo VPN,Spyware,False,Empty response for extension ahdpgkmldfnmpcpoamhabhoohdjgija,0,0,0,0,False,0,0
pddmlooojhnhglkdhhimocbnbdlaogdm,Sota VPN — ????? ??????? ???????? ??? browser proxy,Spyware,False,Empty response for extension pddmlooojhnhglkdhhimocbnbdlaogd,0,0,0,0,False,0,0
anpnhjikkhcoaaflifchcaenbpfagipo,???? ???? VPN,Spyware,False,Empty response for extension anpnhjikkhcoaaflifchcaenbpfagip,0,0,0,0,False,0,0
inicnjibhgoomjmdkddcmmnpamfhpghb,Bravo VPN,Spyware,False,Empty response for extension inicnjibhgoomjmdkddcmmnpamfhpgh,0,0,0,0,False,0,0
ghedgpchgenefpjfjokdnlohlmbaoidb,Planet VPN,Spyware,True,,22888,1,0.0,13651,True,0.0,0.0
kmomhipjmbcobnaippannhmfdhgeadfa,"Myxa VPN — ?????? ???????????, ???????? ? ?????????? proxy",Spyware,False,Empty response for extension kmomhipjmbcobnaippannhmfdhgeadf,0,0,0,0,False,0,0
eandhmoghnfjemddjnmdimlloghflilf,Myxa Fast VPN,Spyware,False,Empty response for extension eandhmoghnfjemddjnmdimlloghflil,0,0,0,0,False,0,0
gahjhehnlghhgolhbonlbgahjikidgla,Amnezia VPN,Spyware,True,,23047,1,0.0,13637,True,0.0,0.0
akibiigkdhioejdgkeophiphkpdhmice,??????? VPN — ?????????? proxy-?????? ? ??????? ?????,Spyware,False,Empty response for extension akibiigkdhioejdgkeophiphkpdhmic,0,0,0,0,False,0,0
emfdpideeoagljccddpegdicpcgkledf,Dolphin Vpn,Spyware,False,Empty response for extension emfdpideeoagljccddpegdicpcgkled,0,0,0,0,False,0,0
ebjhmhgfpinecniajgjkhaocfodmldnn,Top VPN,Spyware,True,,22925,1,0.0,13642,True,0.0,0.0
clcpecjofmjiapknnccnflcagbjdeccf,Free VPN,Spyware,True,,22802,1,0.0,13658,True,0.0,0.0
eojakckjemdnoffmlfnonhfkmmkigpdj,Pipl VPN,Spyware,True,,18529,1,0.0,13639,True,0.0,0.0
aojolglblgegdlejhldpeadnglkcheba,????? VPN,Spyware,True,,19949,1,0.0,13453,True,0.0,0.0
mlpegpimkonipjfhidmimjahlocgobop,Kosmos Vpn,Spyware,True,,21550,1,0.0,13668,True,0.0,0.0
khefbhanpeicefjhlogailkalglhdlea,Bye VPN — ???? ????,Spyware,False,Empty response for extension khefbhanpeicefjhlogailkalglhdle,0,0,0,0,False,0,0
onjinbkkfllnmlliccceepfccihgecdh,Ore lVpn,Spyware,True,,21733,1,0.0,13659,True,0.0,0.0
igjfbdhfpnmbbiegnnlhhokbdpoglmba,Tiger Vpn,Spyware,True,,21567,1,0.0,13661,True,0.0,0.0
odmonkfcgpfigghfgnngaeibckgjbjce,Bars Vpn,Spyware,True,,24072,1,0.0,13661,True,0.0,0.0
fgpeadkjhdhaefcfkacbjniapclmbehi,Raduga Vpn,Spyware,True,,21804,1,0.0,13671,True,0.0,0.0
lopjckeffpljbofkaldmojbbjlkjdfcf,Avocado Vpn,Spyware,True,,21710,1,0.0,13682,True,0.0,0.0
bdmnomiahkddoogbipkleodejnplcppj,Goose Vpn,Spyware,True,,21877,1,0.0,13659,True,0.0,0.0
hkekfldddpkkfnedjfiiajkodgcacfck,???? VPN — ?? ?????? ????,Spyware,False,Empty response for extension hkekfldddpkkfnedjfiiajkodgcacfc,0,0,0,0,False,0,0
flgfmlcibjhdkmpkccifgmbckjnpcnil,???? ???? VPN — ???????? ???????,Spyware,False,Empty response for extension flgfmlcibjhdkmpkccifgmbckjnpcni,0,0,0,0,False,0,0
nledalnomibdlfljakdcffgbpmkhjdfh,Qu VPN — ?????? ? ??????????? ??????,Spyware,False,Empty response for extension nledalnomibdlfljakdcffgbpmkhjdf,0,0,0,0,False,0,0
iedfmbgpnhgnoghmppjcdbeckbfcmhgl,Hola VPN — ???????? ?????????? ??? ???????????,Spyware,False,Empty response for extension iedfmbgpnhgnoghmppjcdbeckbfcmhg,0,0,0,0,False,0,0
ickldhbificbikdaaljpcddekdmngjjc,Top VPN — ?????????? ??????????,Spyware,True,,22809,1,0.0,13654,True,0.0,0.0
ihldefkgpnceoelikkacpffhabnhfdpm,Proton VPN — ?????????? ??????,Spyware,True,,22906,1,0.0,13669,True,0.0,0.0
hmklcckkmciijdfaaifpmcgfclgdnmbg,Amnezia VPN — ????????? ???????,Spyware,True,,22759,1,0.0,13656,True,0.0,0.0
bfoiajdjmbdhjeepbndhjenekaalkbeg,Star VPN — ?????? ???????????,Spyware,False,Empty response for extension bfoiajdjmbdhjeepbndhjenekaalkbe,0,0,0,0,False,0,0
pfljadblahfjooobcgeomagleeoaapbl,UltraVPN,Spyware,False,Empty response for extension pfljadblahfjooobcgeomagleeoaapb,0,0,0,0,False,0,0
migapbdgcndcplpcfempbpfdlkeakoif,????? VPN — ??? ?????,Spyware,False,Empty response for extension migapbdgcndcplpcfempbpfdlkeakoi,0,0,0,0,False,0,0
ojgndfedcnfkmohdcafiilpcenifhijd,??? VPN — ?????? ? ??????????? ??????,Spyware,True,,18747,1,0.0,13647,True,0.0,0.0
dnfdiamfhbaaicacdfmjhkfhedolbjfg,Durov VPN — ??????? ?????? ??? ????? ??????,Spyware,True,,18792,1,0.0,13654,True,0.0,0.0
ppbbocbdhdnedkdlaoohkpbafmbpljpa,Aurora VPN — ??????? ?????? ??? ????? ??????,Spyware,True,,18475,1,0.0,13658,True,0.0,0.0
ngohccekcogognbibjfipmpckfnincli,Zero VPN — ??????? ? ?????????? ??????,Spyware,True,,18828,1,0.0,13639,True,0.0,0.0
adpkfblbeihmbjljeffbaklklgofcgae,Secure VPN,Spyware,True,,21811,1,0.0,13672,True,0.0,0.0
fkiglandkaeajdjehelgkmnndonnffan,????? VPN — ?????????? ??????????,Spyware,False,Empty response for extension fkiglandkaeajdjehelgkmnndonnffa,0,0,0,0,False,0,0
miiolehfoldajjpfjcnajmalaojhjaoa,AdGuard VPN,Spyware,True,,21928,1,0.0,13752,True,0.0,0.0
gnbdhoigfbfnkiccfbmkpjhpgfbghhlp,??????? VPN — ????????? ??????,Spyware,False,Empty response for extension gnbdhoigfbfnkiccfbmkpjhpgfbghhl,0,0,0,0,False,0,0
hmooknfodfbbncnhncnednnkiommggpj,PrivadoVPN,Spyware,True,,21588,1,0.0,13669,True,0.0,0.0
igmoflgphnlpcbeedabbhcpppklkkdeb,Urban VPN,Spyware,True,,21710,1,0.0,13685,True,0.0,0.0
fipehomnnanfooidacjclhgopgpngoka,Myxa VPN Lite — ?????? ?????,Spyware,False,Empty response for extension fipehomnnanfooidacjclhgopgpngok,0,0,0,0,False,0,0
caahmphonfnhadohfmkcgoeefmeoacfk,???? VPN — ?????? ?????,Spyware,False,Empty response for extension caahmphonfnhadohfmkcgoeefmeoacf,0,0,0,0,False,0,0
ojlmafdjhliipnjjppdiadpmfdeelnee,work VPN,Spyware,False,Empty response for extension ojlmafdjhliipnjjppdiadpmfdeelne,0,0,0,0,False,0,0
negbjklejfljbelapdjppmfhjehpefib,odin-klik-vpn,Spyware,False,Empty response for extension negbjklejfljbelapdjppmfhjehpefi,0,0,0,0,False,0,0
lfadaehpomkfpaikipnlicfnncpifekm,Opera VPN,Spyware,False,Empty response for extension lfadaehpomkfpaikipnlicfnncpifek,0,0,0,0,False,0,0
mllilecdlobbninpgokpjdemejfnkela,??? ??? ?????,Spyware,False,Empty response for extension mllilecdlobbninpgokpjdemejfnkel,0,0,0,0,False,0,0
ilbpmeeaifiojjiohfffjmgpgcfcaajg,1.1.1.1 VPN,Spyware,False,Empty response for extension ilbpmeeaifiojjiohfffjmgpgcfcaaj,0,0,0,0,False,0,0
idpnkgklpceoeabneppjgffcidokneif,VPN free for chrome,Spyware,False,Empty response for extension idpnkgklpceoeabneppjgffcidoknei,0,0,0,0,False,0,0
jefnljneijhahhfffilpmfpofhgigkhd,antizapret-vpn,Spyware,False,,0,0,0,0,False,0,0
