n_iframes,has_fixed_iframe,max_zindex,full_viewport,drag_prevent,n_forms,n_inputs,n_pw_inputs,n_hidden_inputs,n_ext_scripts,form_ext_action,title_brand,favicon_brand,has_overlay,has_redirect,html_size_kb,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
1,0,0,0,0,3,8,1,3,2,1,0,0,1,0,72,0
0,0,0,0,0,1,2,0,0,10,0,0,0,0,0,27,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,114,0
0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,9,1
2,0,0,0,0,1,9,0,3,2,0,0,0,1,1,50,0
0,0,9999,1,0,1,8,3,2,0,0,0,0,1,0,23,1
0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,67,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0
2,0,0,0,0,0,0,0,0,12,0,0,0,1,0,68,0
1,0,0,0,0,2,9,1,3,1,1,0,0,0,0,64,0
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,358,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,3,16,0,11,23,1,0,0,0,0,78,0
0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,45,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,12,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1002,1,1,0,27,0,0,20,0,0,0,1,0,471,0
0,0,0,0,0,1,5,0,3,6,0,0,0,0,1,110,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1050,1,0,0,17,0,11,2,0,0,0,0,1,94,0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0
0,0,9999,0,0,3,31,0,21,0,0,0,0,1,1,206,0
2,1,0,0,0,1,4,0,0,31,0,0,0,1,1,344,0
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,117,0
0,0,0,0,0,2,20,0,12,70,0,0,0,1,0,372,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,75,0
0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,74,0
0,0,0,0,0,4,7,0,5,3,0,0,0,0,0,24,0
0,0,0,0,0,1,1,0,0,4,0,0,1,1,1,366,0
1,0,0,0,0,2,2,0,0,9,0,0,1,0,0,169,0
1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,60,0
0,0,0,1,1,0,2,0,0,2,0,0,1,1,0,46,1
0,0,100,0,0,1,2,1,0,0,0,1,0,0,0,6,1
1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,85,0
1,0,0,0,0,3,6,0,0,5,0,0,0,0,0,95,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,105,0
2,0,1,0,0,0,0,0,0,8,0,0,0,0,1,35,0
0,0,9999,0,0,1,2,0,0,0,0,0,0,1,0,35,1
0,0,0,0,0,2,5,0,1,0,0,0,0,1,0,160,0
0,0,0,0,0,2,11,3,1,1,0,0,0,0,0,21,0
2,0,9999,1,0,1,13,1,10,0,0,0,0,1,1,33,1
0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,104,0
2,1,9999,0,0,3,32,0,23,19,0,0,1,1,0,129,0
1,1,0,0,0,0,1,0,0,8,0,0,0,1,1,546,0
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,1
0,0,0,0,0,1,6,1,3,1,0,0,1,1,0,20,0
0,0,0,0,0,1,8,0,8,0,1,1,1,0,0,23,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0
1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,45,0
0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,2,1
1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,37,0
0,0,0,0,0,1,18,0,0,0,0,0,0,0,0,450,0
1,1,1600,0,0,0,0,0,0,0,0,0,0,1,0,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,9999,0,0,1,3,1,0,0,0,0,0,1,0,145,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0
6,0,0,0,0,2,16,0,11,2,0,0,0,1,0,98,0
1,0,0,0,0,2,8,0,3,8,0,0,0,1,0,71,0
0,0,9999,1,1,10,13,0,2,4,1,0,0,1,1,283,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,4,21,0,12,4,0,0,0,0,0,10,1
0,0,11,0,0,1,4,2,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,60,0
0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,15,1
0,0,0,0,0,1,2,1,0,3,0,1,0,0,0,3,1
1,0,0,0,0,2,34,2,27,1,0,0,1,0,1,53,1
0,0,0,0,0,1,3,1,0,2,1,0,0,1,1,48,0
0,0,9999,1,0,1,5,0,0,1,0,0,0,0,0,3,1
0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,74,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0
0,0,100,0,0,1,9,0,1,0,0,0,0,0,0,80,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,23,0
0,0,0,0,0,2,2,1,0,0,0,0,0,1,0,19,1
0,0,0,0,0,2,5,0,5,2,0,0,0,1,0,17,0
0,0,100,0,0,1,2,1,0,1,0,0,0,0,0,6,1
0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,2,1
0,0,10,1,0,0,0,0,0,1,0,0,0,0,0,24,0
1,1,9999,1,1,0,2,0,0,1,0,0,0,0,0,410,0
0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,82,0
0,0,9999,0,0,0,0,0,0,1,0,0,0,0,0,15,1
0,0,0,0,0,1,2,0,1,2,0,1,1,1,0,392,0
0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,52,0
0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,12,0
1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1,0,0,0,0,1,5,1,1,3,0,0,0,0,1,50,1
0,0,9999,1,0,3,13,0,5,3,0,0,1,1,0,197,0
0,0,9999,1,1,2,13,0,4,6,0,0,1,1,1,267,0
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,0
0,0,0,0,0,19,147,24,64,0,0,0,0,1,1,79,1
0,0,9999,1,1,1,5,0,0,1,0,0,0,0,0,4,1
0,0,99,1,0,1,2,0,0,0,0,1,0,0,0,6,1
1,0,0,0,0,15,29,0,27,1,0,0,0,1,1,176,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,2,21,2,14,1,1,0,0,0,0,25,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,3,0
0,0,9999,1,0,1,2,0,0,8,0,0,0,1,1,214,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,9999,1,0,4,17,0,8,1,0,0,0,0,1,234,0
0,0,0,1,0,1,5,0,5,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,11,1
1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,146,0
2,0,0,0,0,1,2,1,0,0,0,1,0,0,0,8,1
0,0,0,0,0,1,21,1,17,0,0,0,0,0,0,9,1
1,0,0,0,0,2,3,0,1,21,0,0,0,0,0,17,1
0,0,999,1,1,2,4,0,0,22,0,0,0,0,0,121,0
0,0,1000,0,0,1,4,0,1,3,0,0,0,0,0,71,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
1,1,0,1,0,8,28,3,10,4,0,0,0,1,0,803,0
0,0,0,0,0,1,1,0,0,35,0,0,0,1,0,323,0
0,0,2,1,0,1,9,0,4,17,0,0,0,1,0,95,0
5,1,10,1,0,2,10,0,8,0,1,1,0,1,1,196,1
0,0,2,1,0,0,3,1,0,6,0,0,0,0,1,13,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
0,0,9999,1,0,4,8,0,3,0,0,0,0,1,0,154,0
0,0,1000,1,1,5,22,2,7,1,0,0,0,1,1,1413,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,11,0
0,0,30,0,0,1,5,0,2,9,0,0,0,1,0,206,0
0,0,4,1,0,3,6,0,3,5,0,0,0,0,1,77,0
1,0,0,1,0,1,6,0,5,0,0,0,0,0,1,39,1
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,58,0
0,0,0,0,0,1,10,0,0,0,0,1,0,0,1,17,1
0,0,1000,0,0,1,6,1,2,1,0,0,0,0,0,100,1
3,1,1,1,1,2,12,0,7,16,1,0,0,0,1,98,0
1,0,0,0,0,2,2,0,0,1,0,0,1,0,0,45,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9999,1,0,1,8,3,2,0,0,0,0,1,0,23,1
1,1,2000,1,1,2,2,0,0,15,0,0,0,0,0,347,0
0,0,1,0,0,7,39,0,10,19,0,0,0,0,0,75,0
0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,29,0
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,1,9999,1,0,1,5,0,1,3,0,0,0,1,1,281,0
1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,60,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,108,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23,0
4,0,102,0,0,5,25,1,13,12,0,0,0,1,1,121,0
0,0,9999,1,0,0,0,0,0,4,0,0,0,1,1,227,0
0,0,2,0,0,1,4,0,1,0,0,0,0,0,0,260,0
1,0,0,0,0,1,5,0,5,1,0,0,0,0,0,33,0
0,0,5,0,0,1,4,1,1,0,0,1,0,1,0,4,1
0,0,9999,1,1,2,9,0,0,2,0,0,0,1,1,315,0
0,0,0,0,0,1,7,0,5,0,0,0,0,0,0,9,1
0,0,0,0,0,1,6,0,4,9,0,0,0,0,0,44,0
0,0,9999,1,0,2,7,0,1,3,0,0,0,0,1,70,0
0,0,0,0,0,2,8,1,3,0,0,0,0,1,0,47,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,95,1
0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,48,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
0,0,0,0,0,7,14,2,2,9,0,0,0,1,0,163,1
0,0,9999,1,0,0,14,1,10,1,0,0,0,0,1,160,1
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,150,0
0,0,0,0,0,2,6,0,1,0,0,0,0,0,0,20,0
0,0,0,0,0,1,11,0,9,10,0,0,0,0,0,29,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,1
1,1,9999,1,0,0,0,0,0,0,0,0,0,1,0,405,0
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,85,1
0,0,0,0,0,1,13,0,4,0,1,0,0,0,0,10,0
1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,171,0
2,1,9999,1,1,0,0,0,0,41,0,0,0,1,1,365,0
1,1,9999,1,1,0,1,0,0,47,0,0,0,1,1,878,0
0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,144,0
0,0,0,0,0,1,5,0,2,20,0,0,0,0,0,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,999,0,0,2,4,0,0,11,0,0,0,0,1,137,0
0,0,0,0,0,1,5,1,2,0,0,0,0,0,0,3,1
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,86,1
0,0,1999,1,0,1,8,1,5,0,0,0,0,0,0,27,1
0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,7,0
0,0,9999,1,0,1,13,1,9,0,0,0,0,1,0,86,1
3,0,0,1,0,5,22,2,12,17,1,0,0,1,0,118,1
0,0,0,1,0,2,8,1,3,5,0,0,0,1,1,343,0
0,0,9999,1,1,2,23,0,4,0,0,0,0,1,0,217,1
0,0,500,1,1,0,0,0,0,7,0,0,1,1,0,49,0
0,0,9999,1,0,2,18,1,12,2,0,0,0,1,1,605,1
0,0,900,0,0,1,9,1,3,0,0,0,0,0,0,41,0
1,0,0,0,0,1,1,0,0,6,0,1,1,0,1,98,0
0,0,0,0,0,1,3,1,0,2,0,0,0,1,0,7,1
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
5,1,9998,1,1,2,6,1,2,0,0,0,0,1,0,61,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0
0,0,0,0,0,2,3,0,0,14,0,0,0,1,0,250,0
0,0,9999,0,0,1,5,0,3,0,0,0,0,0,0,41,1
0,0,0,0,0,1,23,0,0,1,0,0,0,1,0,116,0
0,0,1050,1,1,2,10,1,7,0,0,0,0,1,0,60,1
0,0,0,0,0,3,8,1,3,5,0,0,0,0,0,100,0
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,36,0
0,0,0,0,0,1,7,0,3,5,0,0,0,0,1,695,0
1,0,0,0,0,23,91,0,87,27,0,0,0,0,0,227,0
0,0,0,0,0,1,8,0,4,0,0,0,0,1,0,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1
0,0,9999,1,1,1,5,0,0,1,0,1,0,0,0,4,1
2,0,0,0,0,7,20,0,15,0,0,0,0,0,0,162,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3,11,0,7,7,0,0,0,0,0,73,0
0,0,13,0,0,1,4,0,0,1,0,0,0,0,0,4,1
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,271,0
10,0,100,1,0,0,0,0,0,19,0,0,0,0,0,793,0
1,0,0,0,0,3,6,0,0,5,0,0,0,0,0,123,0
0,0,0,0,0,5,11,1,4,53,0,0,0,1,0,110,0
0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,211,0
0,0,0,0,0,1,11,0,7,2,1,0,0,0,0,29,0
4,0,0,0,0,1,3,0,1,0,0,0,1,0,0,19,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
0,0,0,0,0,3,4,0,0,0,1,0,1,0,0,16,1
0,0,0,0,0,5,30,2,14,2,0,0,0,1,1,226,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9999,1,1,1,5,2,0,0,0,0,0,1,0,313,1
0,0,0,0,0,3,17,2,11,0,0,0,0,0,0,10,1
0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,68,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,9999,1,1,2,24,0,4,0,0,0,0,1,0,217,1
0,0,0,0,0,1,7,0,5,3,1,0,0,1,1,299,0
0,0,200,1,0,1,1,0,0,1,1,0,0,0,0,50,0
1,0,0,0,0,3,3,0,0,18,0,0,0,1,1,86,0
0,0,15,0,0,4,27,4,14,0,1,0,0,0,1,17,1
0,0,999,1,0,2,6,1,1,0,1,0,0,0,0,64,1
0,0,0,0,0,3,7,1,0,0,1,0,0,0,0,123,1
1,0,0,0,0,1,1,0,0,4,0,0,0,0,0,172,0
1,0,0,0,0,1,4,0,2,4,0,0,0,0,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,218,0
0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,10,0
0,0,0,0,0,1,11,1,4,5,0,0,0,0,0,7,1
1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,147,0
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
1,0,0,0,0,0,1,0,0,4,0,0,0,0,1,196,0
1,0,9999,0,1,2,118,2,74,7,0,0,0,1,1,343,0
1,0,0,0,0,3,7,1,2,0,1,1,1,1,1,38,1
0,0,30,0,0,1,4,0,2,9,0,0,0,1,0,208,0
0,0,0,0,0,3,5,0,1,5,0,0,0,1,0,99,0
1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,86,0
0,0,0,0,0,1,2,1,0,1,0,0,0,1,1,32,1
0,0,0,0,0,3,5,0,3,4,0,0,0,0,0,24,0
0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,11,1
0,0,46,0,0,1,11,0,0,0,0,0,0,0,0,17,1
0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,8,0
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1,1,2000,1,0,4,11,0,1,7,0,0,1,0,0,95,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,7,0,0,1,0,1,16,0
0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,108,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,9999,0,0,1,2,0,0,7,0,0,0,0,0,6,0
0,0,0,0,0,1,5,0,3,9,0,0,0,0,0,43,0
0,0,0,0,0,4,29,3,17,0,0,0,0,0,1,54,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,58,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,48,0
2,1,10,0,0,2,4,0,0,5,0,0,0,0,0,107,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,325,0
0,0,30,0,0,1,16,0,6,7,0,0,0,0,1,233,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0
0,0,30,0,0,1,16,0,6,7,0,0,0,0,1,159,0
0,0,1200,1,1,1,6,0,4,33,1,0,0,1,1,432,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,1,23,1,20,1,0,0,0,0,1,26,1
1,1,3000,1,1,1,1,0,0,3,0,0,0,0,0,149,0
1,0,0,0,0,1,1,0,0,10,0,0,0,1,0,76,0
0,0,0,0,1,20,20,0,20,0,0,0,0,0,0,15,1
0,0,0,1,0,1,21,1,0,3,0,0,0,0,0,8,1
0,0,1,0,0,1,4,0,0,0,0,0,0,1,0,110,0
0,0,9999,1,0,1,3,0,0,1,0,1,0,0,0,3,1
1,0,0,0,0,3,6,0,1,4,1,0,1,0,0,93,0
2,1,100,0,0,1,5,0,3,13,0,0,0,1,0,287,0
0,0,1000,1,0,4,16,0,4,1,0,0,0,1,0,66,1
0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,34,0
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,261,0
0,0,1051,0,0,2,4,0,2,5,0,1,1,1,0,61,1
0,0,0,0,0,3,19,0,0,5,0,0,0,1,0,153,0
2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,17,1
0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,292,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,2,4,0,0,5,0,0,0,1,0,197,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9999,1,0,0,0,0,0,14,0,0,0,1,1,228,0
2,0,9999,0,0,4,21,3,6,48,0,0,0,1,0,611,0
0,0,0,0,0,1,12,1,10,0,0,1,0,0,0,15,1
0,0,0,0,0,4,24,1,8,2,1,0,0,0,0,175,0
1,0,0,0,0,1,3,0,0,4,1,0,0,1,0,36,0
1,0,0,0,0,0,0,0,0,17,0,0,0,1,0,181,0
0,0,0,0,0,1,14,0,9,3,0,0,0,1,0,155,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,1,9999,1,0,1,2,0,0,1,0,0,0,1,1,101,0
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,128,0
2,1,9999,1,1,1,20,0,2,10,0,0,0,0,0,411,0
1,1,9999,1,1,2,12,0,0,2,0,0,0,1,1,402,0
0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0
0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
2,0,9999,1,0,2,24,1,20,0,0,0,0,0,1,194,1
0,0,9999,1,0,4,30,2,7,20,0,0,0,1,0,276,0
1,0,0,1,0,1,3,0,0,13,0,0,0,1,1,160,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,0,0,0,0,2,12,1,8,14,0,0,0,0,0,35,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0
1,0,0,0,0,2,9,0,4,11,0,0,0,0,0,157,0
1,0,0,0,0,1,23,0,17,5,0,0,0,0,0,58,0
0,0,1900,1,0,2,3,0,2,0,0,0,1,1,1,143,0
0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,65,0
0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,1
0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,36,0
1,0,1030,0,0,0,0,0,0,7,0,0,0,0,0,54,0
2,1,9999,1,0,1,2,0,0,12,0,0,0,1,1,290,0
6,1,1,1,1,2,2,0,0,11,0,0,0,0,0,101,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,0,0,1,0,6,22,1,11,9,0,0,0,1,1,2071,0
0,0,0,0,0,8,54,1,25,12,0,0,0,0,0,295,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8,0
0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,38,0
0,0,9999,1,0,0,0,0,0,2,0,0,0,1,1,246,0
0,0,0,0,0,1,7,0,1,0,0,0,0,0,0,55,0
0,0,0,0,0,1,21,0,8,1,0,0,0,0,1,118,0
0,0,0,0,0,11,73,1,69,0,0,0,0,0,1,40,1
0,0,0,0,0,1,2,0,0,22,0,0,0,0,0,197,0
0,0,0,0,0,2,3,0,0,12,0,1,0,0,0,71,0
0,0,0,0,0,0,4,1,0,5,0,0,0,0,1,113,1
1,0,0,0,0,2,2,0,0,21,0,0,1,0,1,59,0
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,137,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,1
0,0,0,0,0,3,7,1,2,11,0,0,0,1,0,41,0
1,0,12,0,0,1,5,1,3,2,0,0,0,0,0,11,1
0,0,0,0,0,4,18,1,10,3,0,0,0,0,0,215,1
1,0,0,0,0,1,1,1,0,16,0,0,0,0,0,19,0
0,0,991,1,1,1,7,0,4,1,0,0,0,0,0,106,1
1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5,1,9999,1,0,1,4,1,0,0,0,0,1,1,0,176,1
1,0,999,0,0,2,10,0,4,7,0,1,0,0,0,27,0
0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,32,0
0,0,9999,1,0,1,21,0,19,0,0,0,0,0,0,27,1
0,0,0,0,0,2,4,0,3,3,0,0,0,0,0,48,0
0,0,9999,1,0,1,4,0,1,1,0,0,0,1,0,64,1
0,0,0,0,1,20,20,0,20,0,0,0,0,0,0,15,1
1,1,3000,1,1,1,1,0,0,6,0,0,0,0,0,216,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,1
1,0,0,1,0,0,0,0,0,30,0,0,0,0,1,524,0
0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,28,0
0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,19,0
1,0,0,0,0,2,3,0,0,18,0,0,0,1,1,57,0
0,0,1030,0,0,9,31,0,28,1,1,0,0,1,0,90,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
0,0,0,0,0,1,4,0,2,4,0,0,0,0,0,57,0
1,0,1,1,0,1,58,0,56,4,0,0,0,1,1,188,0
0,0,9999,1,1,2,9,0,0,2,0,0,0,1,1,419,0
2,1,9999,1,1,1,21,0,2,10,0,0,0,0,0,426,0
0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,1
1,1,10,1,0,1,1,0,0,2,0,0,0,1,0,163,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,45,0
6,1,9999,0,0,4,25,9,5,24,0,0,0,1,0,187,1
0,0,0,0,0,2,18,1,13,0,1,0,0,0,0,9,1
0,0,10,1,1,1,1,0,0,2,0,0,0,0,0,65,0
4,0,0,0,0,2,8,0,6,1,0,0,0,0,0,69,0
1,0,1,0,0,8,51,0,47,7,0,0,0,1,0,593,0
0,0,0,0,0,3,15,1,5,2,0,0,0,1,1,84,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,8,1
2,0,0,0,0,6,45,0,26,4,1,0,0,1,1,202,0
0,0,0,0,0,1,8,1,4,0,0,0,0,0,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,11,0,7,2,0,0,1,1,0,106,0
1,0,0,0,0,3,4,0,0,9,0,0,1,0,0,47,0
0,0,5,0,0,1,3,0,0,0,0,0,0,0,0,2,1
1,1,2000,1,1,6,34,0,26,1,0,0,1,1,0,277,0
0,0,0,0,0,0,4,0,3,3,0,0,0,1,1,44,0
0,0,0,0,0,1,5,1,1,3,1,0,0,0,1,14,1
0,0,0,0,0,1,26,1,24,1,0,1,0,0,1,89,1
0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,83,0
0,0,9999,0,0,1,3,1,1,1,0,0,0,1,0,22,1
0,0,0,0,1,20,20,0,20,0,0,0,0,0,0,15,1
1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25,1
4,0,9999,1,0,0,3,0,0,1,0,0,0,1,1,199,0
1,0,0,0,0,6,7,0,6,6,0,0,0,1,1,42,0
1,0,0,0,0,1,1,0,0,12,0,0,0,1,1,186,0
0,0,0,0,1,1,1,0,0,7,0,1,0,1,0,290,0
0,0,9999,1,0,3,17,0,1,42,0,0,0,1,1,98,0
0,0,50,1,0,1,1,0,0,7,0,0,0,0,0,39,1
0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,9,1
1,1,9999,1,1,0,3,0,0,2,0,0,0,0,0,119,0
1,0,0,0,0,3,4,0,0,1,1,0,0,0,0,83,0
2,1,9999,1,1,0,0,0,0,10,0,0,0,1,0,105,1
0,0,0,0,0,1,18,1,14,1,0,1,0,0,0,83,0
