label,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms
0,6,23.2914,1.595283,0.453266,25.062
0,27,591.9593,3.609731,0.881058,1441.2811
0,12,32.4639,1.59889,0.426177,35.0107
0,22,767.4723,3.135404,0.84599,1623.0735
0,27,4481.1038,3.525917,0.845745,10657.1
0,19,5.9568,1.723771,0.542528,6.9259
0,39,3048.3031,1.49974,0.390339,3083.586
0,44,2737.3021,4.56654,0.907053,8431.25
0,14,1024.9917,2.81459,0.803173,1945.886
0,6,1206.3718,1.585268,0.464115,1289.9287
0,6,48.1732,1.897114,0.540992,61.6426
0,16,3068.9779,1.493206,0.386214,3090.9736
0,6,644.258,2.156056,0.588188,936.9183
0,13,162.2347,2.327294,0.757503,254.6694
0,6,23130.4872,1.961184,0.555106,30597.4374
0,8,717.5036,2.630038,0.712824,1272.8231
0,27,3374.0807,3.585644,0.869103,8160.2721
0,61,1964.3885,1.988808,0.607127,2635.1316
0,8,4.4531,2.620231,0.711957,7.8702
0,49,4.501,2.23242,0.810328,6.7774
0,20,54.4812,1.433774,0.633294,52.6877
0,6,8.2216,1.648848,0.473757,9.1436
0,30,4.5362,2.148593,0.73366,6.574
0,20,3702.071,1.331088,0.259603,3323.7889
0,37,3222.6729,1.436307,0.357343,3122.09
0,15,425.9695,3.346852,0.841496,961.6055
0,6,12.2964,1.369247,0.212996,11.3564
0,6,11.9246,1.369568,0.218025,11.0156
0,18,214.9202,3.127849,0.847109,453.4246
0,12,0.0015,0.834322,0.772727,0.0008
0,30,3976.4029,1.223915,0.204736,3282.6437
0,12,1005.8408,3.257739,0.81521,2210.179
0,6,45.0016,1.940404,0.550027,58.8982
0,6,0.021,1.018202,1,0.004
0,19,53.2583,2.308272,0.773836,82.9194
0,34,3500.8888,1.373098,0.313561,3242.3638
0,13,47.4593,2.199553,0.649801,70.4106
0,39,3044.5653,1.502677,0.391087,3085.836
0,14,8.0025,1.695394,0.507511,9.1512
0,30,3997.178,1.242675,0.21624,3350.3705
0,36,3312.9536,1.413508,0.33741,3158.6071
0,12,72.2196,1.171939,0.503837,57.0877
0,8,6.789,1.69768,0.431419,7.774
0,6,12.1456,1.413489,0.332897,11.5796
0,14,36.1109,1.012486,0.146238,24.6609
0,8,15500,2.645161,0.715596,27654.5
0,6,810.6474,2.221962,0.59797,1214.9279
0,18,3576.7316,1.377804,0.298686,3323.9596
0,16,395.3929,3.293536,0.844664,878.3614
0,13,1067.0038,2.400793,0.726364,1727.8368
0,7,11.1307,1.493687,0.31802,11.2141
0,6,727.4046,2.185472,0.592618,1072.2676
0,8,11.802,1.663366,0.420971,13.2411
0,25,2116.6296,1.946567,0.576675,2779.0484
0,33,1957.5467,2.01381,0.608491,2658.9652
0,21,317.6732,4.146656,0.892514,888.5062
0,6,12.193,1.368224,0.222155,11.2525
0,22,382.1792,4.508469,0.903269,1162.1925
0,30,3985.3731,1.22421,0.202937,3290.8415
0,6,245.4394,2.16719,0.589837,358.7759
0,38,3128.4816,1.473911,0.374304,3110.1887
0,6,24.917,1.643832,0.471842,27.6271
0,17,762.5655,3.256878,0.847953,1675.1767
0,40,2990.963,1.516693,0.401808,3059.7835
0,6,7.5394,1.828613,0.525565,9.2991
0,9,150.156,2.826127,0.749826,286.2307
0,38,45135.2126,0.8411,0.333361,19999.524
0,17,4828.8978,3.541181,0.858598,11533.95
0,5,58.5922,1.152593,0.000312,45.551
0,30,4053.7064,3.724986,0.862119,10184.95
0,6,654.2528,2.036737,0.568636,898.7989
0,37,3221.268,1.43988,0.355749,3128.4927
0,6,19.2104,1.465671,0.383271,18.9913
0,36,2744.7049,1.610201,0.451001,2980.9707
0,37,2055.8223,5.983008,0.944437,8296.35
0,6,972.0858,2.092835,0.578147,1372.2133
0,26,0.0021,0.930178,0.76,0.0013
0,64,1.465,2.472728,0.80627,2.4434
0,26,468.7942,4.243094,0.906242,1341.6735
0,12,66.7156,1.850326,0.683114,83.2641
0,26,14.6905,1.84403,0.686065,18.272
0,11,750.3485,3.070118,0.794545,1553.8176
0,5,90.3688,1.249584,0.245158,76.1668
0,41,42.6749,2.749813,0.88407,79.1512
0,6,820.9568,2.142285,0.586068,1186.2589
0,6,6.2302,1.723449,0.498353,7.2424
0,23,3138.5491,1.475847,0.371942,3124.297
0,13,38.2455,1.735717,0.485224,44.7756
0,18,18.0249,1.341283,0.561994,16.3071
0,7,2.5363,1.878207,0.594193,3.2132
0,31,3911.4624,3.779542,0.865904,9971.4952
0,41,2922.9728,4.380113,0.899362,8635.5902
0,35,3.2355,2.169153,0.758509,4.7339
0,24,65217.4428,1.17897,0.600014,19999.857
0,6,854.865,2.169073,0.590162,1250.7013
0,6,841.7186,2.177506,0.591419,1236.2554
0,71,1688.1813,2.120376,0.66297,2414.4262
0,13,459.6828,3.31617,0.826525,1028.1986
0,33,17.2006,3.817137,0.893831,44.2857
0,14,427.3208,3.507745,0.842194,1011.0297
0,41,2898.761,1.551962,0.420248,3034.4174
0,20,3185.3133,1.487511,0.36294,3195.9078
0,16,341.8675,3.769173,0.86324,869.1324
0,17,84.8615,2.873928,0.828745,164.501
0,23,74545.612,0.682487,0.111114,35000.201
0,16,5518.6571,3.587829,0.856472,13355.1
0,8,3.4241,2.605738,0.710747,6.0182
0,10,2190.8814,1.921423,0.552863,2839.3815
0,8,580.2027,2.622575,0.712122,1026.3363
0,21,47.9041,1.522289,0.618255,49.1871
0,8,1365.3299,2.141787,0.996786,0.937
0,145,3447.9515,4.565486,0.989499,0.548
0,30,2591.4573,1.623537,0.486724,2837.8422
0,32,3728.7546,1.291958,0.25521,3249.3328
0,15,402.4289,3.624404,0.852856,983.802
0,21,8.69,1.576047,0.463311,9.2378
0,64,1850.8516,2.103465,0.637729,2625.9644
0,17,10.5944,1.42527,0.432554,10.1848
0,15,577.3107,3.150892,0.831014,1226.9451
0,35,3483.8104,1.357486,0.302883,3189.8616
0,19,1675.6169,4.214365,0.888292,4763.091
0,6,7.952,1.323792,0.212627,7.1003
0,7,7.9053,1.498614,0.319179,7.9908
0,30,4105.9909,1.195078,0.194906,3309.7589
0,11,4531.6975,1.117623,0.113987,3416.1595
0,6,1204.915,1.795141,0.517791,1458.9384
0,30,2098.0178,1.920744,0.580397,2718.0701
0,16,3204.2818,1.475418,0.371714,3188.8034
0,8,12.2819,1.576065,0.396667,13.0563
0,15,12.3093,1.334959,0.354827,11.0837
0,6,45.1684,1.495887,0.403529,45.5738
0,42,2825.2974,1.579181,0.434947,3009.3876
0,20,103.0616,1.613161,0.621867,112.139
0,10,7.0174,1.750686,0.512302,8.2865
0,77,20.6881,5.415843,0.956509,75.5733
0,24,5119.2417,3.281736,0.825876,11331.6
0,20,533.756,4.293065,0.893208,1545.5825
0,30,3998.7898,1.222675,0.200245,3297.7796
0,7,21.0235,1.535383,0.330802,21.7723
0,45,2658.6796,1.639545,0.469881,2940.1618
0,6,12.202,1.569504,0.442255,12.9174
0,75,19.583,5.801758,0.959013,76.634
0,6,9.7062,1.495256,0.406096,9.7892
0,42,2830.867,1.573053,0.433827,3003.6191
0,5,13.1735,1.99499,0.499686,17.7265
0,6,49.7714,1.633345,0.468011,54.8327
0,6,12.04,1.36894,0.202636,11.1171
0,27,2370.4105,1.814398,0.535218,2900.9361
0,31,3305.7568,1.43698,0.353656,3204.0824
0,44,2731.7561,1.608499,0.453655,2963.7707
0,149,782.9062,3.38801,0.843419,1789.1076
0,192,607.5782,3.922705,0.880867,1607.5697
0,7,10.7803,1.095388,0.07852,7.9649
0,8,4.203,2.612619,0.71136,7.4066
0,6,6.1698,2.207146,0.595912,9.1851
0,6,1150.0586,1.600637,0.467346,1241.6373
0,6,801.0828,2.22981,0.599104,1204.8342
0,307,3550.4482,4.607554,0.986579,0.52
0,6,13.2996,1.451857,0.371854,13.024
0,40,198.2245,5.045651,0.936385,674.6157
0,24,3043.4498,3.202326,0.864688,6573.7567
0,6,1055.8576,1.569299,0.459974,1117.617
0,13,5.3529,1.615221,0.527169,5.8318
0,20,3459.7187,1.376671,0.321631,3212.5721
0,8,227.6339,2.644161,0.714141,405.982
0,6,16.8052,1.455592,0.375545,16.4993
0,30,3970.9229,1.222488,0.205816,3274.2964
0,6,615.0446,2.200081,0.594773,912.6981
0,29,2350.7346,1.751404,0.529854,2776.9739
0,62,1900.1422,2.047542,0.619972,2624.2243
0,21,87516.3457,1.525182,0.999288,118.741
0,85,17.4526,6.016202,0.963354,70.8216
0,15,6.0147,1.527423,0.481749,6.1966
0,15,0.0711,2.785899,0.813392,0.1335
0,15,19.6418,1.868212,0.552846,24.7508
0,16,9.0675,1.675932,0.460689,10.25
0,28,1169.2675,5.08476,0.924319,4010.2021
0,59,2.8737,3.174225,0.843033,6.1527
0,34,3577.3622,3.969405,0.878322,9577.9
0,33,200.6738,4.395753,0.919656,594.9849
0,137,1471.2466,7.616245,-0.02597,0.39
0,13,425.5054,3.329548,0.827163,955.5916
0,36,3318.9881,1.407538,0.338214,3150.9953
0,17,4.1509,3.958347,0.873766,11.0824
0,34,1.134,4.714538,0.924972,3.6061
0,10,12700,1.503937,0.435556,12882.95
0,6,1067.5556,2.227796,0.598826,1604.1607
0,25,13.6738,1.821333,0.648609,16.7981
0,8,6.337,2.609889,0.710962,11.1555
0,7,10500,1.133333,0.388915,8026.55
0,6,33.976,1.778194,0.512754,40.7505
0,6,1043.8836,2.152562,0.587641,1515.6179
0,8,9.186,1.62823,0.412908,10.0884
0,11,565.5004,2.93877,0.786331,1120.9351
0,16,12.8251,1.433305,0.565714,12.3988
0,6,4723.2504,1.96518,0.557618,6260.7354
0,6,6.2096,2.205398,0.595701,9.237
0,7,4030.0808,2.445576,0.665554,6647.7831
0,12,535.6205,2.985383,0.799679,1078.5472
0,5,24.8523,0.665171,-0.446232,11.1502
0,32,3853.3274,1.282449,0.244451,3333.174
0,45,2641.6337,1.655849,0.47168,2950.361
0,26,4732.3664,3.423234,0.839308,10926.9
0,34,1882.8314,2.072164,0.623435,2631.5861
0,14,445.0678,3.490704,0.841486,1047.9032
0,7,34.3743,1.310101,0.249384,30.3753
0,45,2.9049,4.195153,0.91377,8.2198
0,30,0.2649,1.820385,0.808569,0.3253
0,38,3227.0668,1.40171,0.354589,3051.0419
0,21,1.887,3.450919,0.866187,4.3921
0,8,14377.9591,2.645014,0.714218,25651.1704
0,30,42.9306,3.130144,0.882613,90.6386
0,85,76.3482,7.143814,0.969488,367.8842
0,14,6277.3897,2.692202,0.785021,11399.05
0,55,2159.7296,1.884554,0.568054,2745.3001
0,27,4403.6532,1.155394,0.137907,3431.8264
0,47,2297.7288,3.058178,0.84657,4739.6195
0,6,10.2178,1.386506,0.292334,9.5557
0,38,57567.7951,1.014021,0.200009,29999.436
0,6,32.495,1.730426,0.499565,37.9273
0,170,703.5813,3.557514,0.859631,1688.2738
0,16,4600.7247,3.21548,0.842114,9978.2403
0,9,141.4144,1.818403,0.618281,173.4465
0,29,20.9635,2.774681,0.862376,39.2336
0,83,795.8636,8.176478,0.972999,4389.2152
0,29,15.1263,2.203074,0.801673,22.4773
0,25,14.2775,1.9492,0.683763,18.7711
0,6,816.0052,2.217017,0.597268,1220.2362
0,6,23.0314,1.374823,0.25951,21.3574
0,41,46.3041,2.978763,0.893582,93.0331
0,42,2692.8486,1.659252,0.461437,3013.7439
0,6,22400,1.870536,0.536237,28261.55
0,6,6.2316,2.187931,0.593101,9.1963
0,14,425.2282,3.420986,0.838476,981.1952
0,8,1.6397,2.569128,0.707442,2.8414
0,19,36.7433,1.777454,0.668859,44.0513
0,64,1843.114,2.085092,0.631377,2592.1459
0,19,4484.1056,1.132713,0.109549,3425.9239
0,16,27.4907,2.0395,0.752358,37.8174
0,8,13.0061,1.378354,0.321923,12.0918
0,6,1188.306,1.793067,0.517171,1437.1656
0,39,3056.4353,1.499224,0.388718,3090.7492
0,26,15.5528,1.791206,0.669258,18.7904
0,6,65.3882,1.759985,0.507858,77.623
0,26,2420.9262,1.789337,0.525312,2921.835
0,53,2217.69,1.857102,0.556463,2777.9121
0,35,3477.5598,5.837427,0.941058,13692.35
0,7,72.5648,2.214766,0.63695,108.4017
0,6,887.2654,2.093936,0.578258,1253.1379
0,6,12.1838,1.370832,0.231083,11.2655
0,6,230757.428,0.220692,-0.580964,37839.968
0,52,2319.8998,1.808382,0.545527,2829.7063
0,7,29.2785,1.672011,0.536866,33.0194
0,8,26.3753,2.331165,0.680006,41.4717
0,34,12.6649,3.56086,0.897504,30.4186
0,9,1446.6166,2.796329,0.74749,2728.4984
0,6,820.7028,2.174245,0.590938,1203.5837
0,27,2355.4489,1.812576,0.53815,2879.7305
0,7,7.8615,1.509904,0.322016,8.0064
0,12,21.4389,1.301458,0.495549,18.8198
0,15,23.7532,2.180584,0.757387,34.9363
0,77,2.3286,3.199186,0.904394,5.0248
0,29,499.6549,3.945501,0.90005,1329.7018
0,6,252.2604,0.896591,0.202585,152.5546
0,6,213.8024,1.924702,0.546786,277.5607
0,34,3574.6956,3.972366,0.878618,9577.9
0,6,12.3302,1.557231,0.436521,12.9511
0,133,883.8115,3.151647,0.823766,1878.7942
0,44,72.2598,5.966025,0.948975,290.7794
0,10,10900,3.009174,0.77823,22123.6
0,118,658.6438,3.651806,0.868317,1622.3339
0,38,3156.1014,1.449775,0.369139,3086.2661
0,15,6.5846,1.295268,0.437702,5.7527
0,16,27.8436,2.944194,0.826942,55.2935
0,14,460.0303,3.501665,0.841943,1086.5333
0,75,2.4039,2.956861,0.890788,4.7943
0,14,407.7042,3.462115,0.840249,952.0695
0,13,66.9598,1.296683,0.501283,58.5639
0,16,352.9412,3.515044,0.853982,836.7872
0,20,544.2413,4.20615,0.89111,1544.0388
0,36,2094.8922,1.960899,0.59024,2770.7595
0,90,1272.7087,2.337536,0.732419,2006.6389
0,13,10.7235,1.569633,0.447946,11.3532
0,30,3976.6898,1.255125,0.220262,3366.594
0,228,522.5442,4.149904,0.897333,1462.6587
0,42,2835.2325,1.579857,0.432954,3021.2615
0,11,19179.627,1.644467,-1.70E-05,5000.0285
0,54,2137.1875,1.822679,0.572565,2627.4513
0,16,5197.9271,2.669719,0.768737,9360.0379
0,14,398.6608,3.428174,0.838775,921.8247
0,12,33.3233,1.692797,0.450824,38.0482
0,30,3978.1461,1.216418,0.204386,3263.9663
0,79,17.0136,6.369401,0.964246,73.093
0,17,10.6579,1.856557,0.577713,13.3463
0,11,8443.988,3.162013,0.799906,18009.15
0,17,95.6706,2.304925,0.789877,148.7363
0,38,57567.8534,0.807118,-0.199638,20001.465
0,20,81.9153,1.935192,0.758412,106.923
0,30,1056.1896,2.919958,0.788763,2080.1778
0,6,16.006,1.536795,0.426539,16.5913
0,15,6.5826,1.438035,0.444779,6.3849
0,15,24.7337,2.556227,0.792686,42.6453
0,6,9.7466,1.287687,0.326983,8.4654
0,57,2128.2056,5.145788,0.927625,7386.6485
0,42,1974.0559,3.850718,0.912268,5127.2339
0,20,1.5303,3.725178,0.876882,3.845
0,38,555.976,4.111821,0.888806,1541.9568
0,6,895.118,2.211175,0.596411,1335.0129
0,8,136.3427,2.64146,0.713906,242.917
0,11,738.9103,2.512979,0.752349,1252.4562
0,6,149.8156,2.123296,0.582901,214.5604
0,21,66.221,1.347441,0.551399,60.1848
0,18,5838.1284,4.128035,0.882296,16255.45
0,32,3743.3245,1.28872,0.251746,3253.8525
0,82,1461.6728,6.270606,0.950254,6182.1799
0,34,2772.6622,1.623539,0.445468,3036.2782
0,13,58.346,2.299858,0.662454,90.5095
0,41,2895.6436,1.55591,0.420872,3038.8658
0,19,3376.0166,1.431633,0.324802,3260.005
0,36,3327.9639,1.406679,0.334872,3157.5898
0,10,682.3932,2.395006,0.727056,1102.3596
0,31,3.9102,2.053356,0.674937,5.4156
0,17,2877.5554,1.561966,0.425773,3031.6372
0,5,38.851,1.998696,0.499755,52.3758
0,9,2781.6179,2.645687,0.360502,0.034
0,54,877.3435,3.153428,0.827728,1866.0984
0,21,271.4022,4.157442,0.892797,761.0646
0,42,1247.1764,2.637106,0.750565,2218.3878
0,15,20.0761,1.815117,0.542822,24.5791
0,13,484.0608,3.343569,0.827829,1091.672
0,72,1633.421,2.247954,0.673316,2476.6669
0,89,1312.425,2.580734,0.742662,2284.5453
0,6,944.674,2.064807,0.57364,1315.6593
0,6,6.2868,2.19319,0.593783,9.3001
0,11,1005.6617,3.132043,0.79827,2124.5234
0,75,1609.6952,2.240438,0.678061,2432.5313
0,15,9.9409,1.453113,0.446781,9.7434
0,7,124.7832,2.265091,0.644117,190.6442
0,31,3852.9997,1.259283,0.23002,3272.6857
0,37,1824.0366,2.081427,0.635193,2560.8057
0,16,362.4731,3.747931,0.862529,916.3244
0,7,15.7683,1.091827,0.031556,11.6124
0,29,2383.9199,1.727951,0.527937,2778.465
0,26,4734.5987,3.442742,0.839505,10994.35
0,20,10.0689,2.206124,0.782261,14.9829
0,21,10.1495,1.941721,0.726728,13.2927
0,20,2403.0607,1.693128,0.519398,2744.3308
0,10,6343.8582,1.678987,0.500105,7184.272
0,56,1729.9681,2.161712,0.65401,2522.4229
0,35,2854.2247,1.578967,0.440357,3039.7864
0,11,6697.6896,1.507983,0.627311,6812.45
0,45,2642.3611,1.660584,0.471528,2959.6131
0,8,199.9614,2.643694,0.714105,356.5655
0,46,2602.9348,1.664635,0.479413,2922.5654
0,30,3996.1922,1.220261,0.201266,3289.1295
0,27,4503.5352,3.52274,0.846083,10700.7955
0,7,7.8288,1.521817,0.328256,8.036
0,6,1121.1474,2.118203,0.582201,1601.8143
0,6,920.6364,2.217289,0.597293,1376.8683
0,14,505.9308,3.018594,0.817942,1030.096
0,14,430.643,3.518017,0.842621,1021.8739
0,7,425.058,2.434045,0.664906,697.8447
0,14,417.6878,3.505993,0.842122,987.7449
0,38,2476.9275,1.745726,0.50462,2916.5633
0,8,1945.2227,1.52778,0.463594,2004.5273
0,47,2.8791,2.559446,0.818576,4.9703
0,39,3033.7596,1.505463,0.393248,3080.5853
0,15,11.5341,1.823119,0.543885,14.1835
0,8,4.3871,2.62808,0.712639,7.7768
0,27,3661.9718,1.313508,0.272351,3244.3647
0,23,55909.2005,0.790125,0.384585,29999.4325
0,14,415.3395,3.387624,0.836958,949.0308
0,29,4128.0467,1.184281,0.174364,3297.4749
0,6,7.7048,1.851072,0.53085,9.6198
0,38,1695.8422,2.181707,0.660832,2495.536
0,8,5214.5217,2.646456,0.714273,9308.1
0,34,3349.3668,1.425907,0.330136,3221.3348
0,17,18.6642,1.760965,0.702117,22.1688
0,14,433.2308,3.457002,0.840061,1010.1851
0,21,90027.6546,1.522277,0.999644,79.5595
0,14,437.6516,3.499641,0.841858,1033.0802
0,9,1256.07,2.795363,0.747444,2368.2852
0,6,15300,1.875817,0.537783,19358.15
0,12,556.3992,2.545662,0.764975,955.3647
0,17,379.7354,3.839369,0.870094,983.3833
0,6,909.2028,2.144948,0.586499,1315.4052
0,13,468.9613,3.069931,0.813728,971.0632
0,66,935.8788,3.097285,0.814678,1955.1622
0,65,2.5262,2.768192,0.861036,4.7168
0,15,8.6111,1.80405,0.53819,10.4783
0,45,3.1531,4.411129,0.923861,9.3815
0,6,31.792,1.723851,0.497661,36.9658
0,25,2928.0595,1.569596,0.416243,3099.9138
0,13,422.816,3.356303,0.828436,957.182
0,34,3501.2613,1.356892,0.299748,3204.4383
0,8,5.565,2.090369,0.642912,7.8464
0,5,0.07,0.673098,-0.352941,0.0318
0,8,22.2333,1.252406,0.266576,18.7815
0,16,18.4137,2.210038,0.767416,27.4488
0,30,348.1153,5.332222,0.930375,1252.026
0,6,29.2766,1.387658,0.291976,27.4022
0,18,26.7185,2.221719,0.784346,40.039
0,6,777.01,2.139599,0.585637,1121.3494
0,16,21.9659,1.229716,0.503847,18.2195
0,63,30983.945,0.004051,0.133935,2.093
0,16,69.4105,2.05486,0.598189,96.2032
0,8,4.3744,2.626307,0.71253,7.7491
0,14,405.8212,3.484932,0.84124,953.9177
0,39,3035.2815,1.505859,0.392944,3082.9411
0,7,997.844,2.236013,0.447368,0.017
0,91,409.2668,4.504711,0.919752,1243.5274
0,5,10.4682,1.993505,0.498815,14.0758
0,26,1627.5224,2.268646,0.678489,2490.4373
0,6,27.028,1.718293,0.49607,31.3251
0,900,131.4818,8.487429,0.973704,752.7031
0,14,396.7357,3.456399,0.840033,924.9262
0,15,24.5149,2.18415,0.754886,36.1155
0,21,7.1429,1.589343,0.567095,7.6573
0,77,18.7277,5.916259,0.960936,74.733
0,12,1064.1316,1.607696,0.531335,1153.9348
0,99,1186.083,2.730703,0.767435,2184.5981
0,12,0.0648,0.895736,0.2969,0.0392
0,10,8.7244,1.948668,0.551229,11.4672
0,34,2880.7147,1.564697,0.434787,3040.2718
0,7,7.859,1.519275,0.326993,8.0535
0,562,208.754,6.458783,0.958249,909.4263
0,50,2369.8005,1.776821,0.52604,2840.1253
0,33,3697.8062,3.921244,0.874438,9780.25
0,8,2526.1501,1.510222,0.494075,2573.2502
0,24,6.9031,1.92641,0.636031,8.9697
0,7,3000.1778,0.000297,-0.009245,0.6007
0,75,168.3278,7.068933,0.966335,802.5864
0,24,53.7487,1.505812,0.577401,54.591
0,11,526.8818,3.020411,0.791564,1073.399
0,210,554.9207,4.063421,0.889016,1520.9139
0,29,2170.753,1.915535,0.566259,2804.6749
0,17,4906.4396,3.485216,0.856537,11533.95
0,5,271473.0452,1.713148,0.967881,4439.0635
0,19,253.7567,3.93891,0.88081,674.1796
0,8,15.16,1.619796,0.408281,16.5631
0,36,53.7425,2.485031,0.860719,90.0806
0,67,1757.4936,2.133215,0.648397,2528.7759
0,43,2794.808,4.482831,0.90423,8450.5758
0,107,1126.4675,7.041515,0.961223,5350.1598
0,48,3.2379,2.53508,0.830962,5.5365
0,7,17.7013,1.231184,0.210469,14.6998
0,9,2526.6189,1.8196,0.499687,3100.9705
0,7,1940.0123,2.441976,0.665515,3195.419
0,17,5121.2164,3.671003,0.863978,12680.6
0,6,12.1484,1.373307,0.24668,11.253
0,30,10.2443,1.869375,0.621865,12.917
0,30,4001.0387,1.213187,0.199517,3274.0286
0,5,3.9125,1.93163,0.490925,5.0975
0,14,408.0562,3.365427,0.836017,926.2798
0,11,3049.4404,1.535138,0.39012,3157.5442
0,24,7.9541,1.881072,0.663795,10.092
0,49,2409.3351,1.732348,0.517747,2815.2323
0,34,49394.0604,0.902575,0.599897,20000.351
0,10,649.84,2.939388,0.773701,1288.384
0,20,17.888,1.521165,0.666325,18.3535
0,14,88844.0894,1.30638,0.992944,1137.94
0,119,983.4377,2.997054,0.80526,1988.0322
0,99,1186.3729,2.701246,0.762726,2161.5604
0,32,3720.5204,1.322114,0.270486,3317.8332
0,15,9.2209,1.676432,0.500604,10.4265
0,37,3219.2294,1.446029,0.356155,3139.8638
0,21,15.8649,1.455656,0.653106,15.5768
0,17,4483.806,3.50149,0.857204,10589.65
0,13,494.4901,3.372125,0.829184,1124.7168
0,6,9.6832,1.446627,0.367342,9.4484
0,6,9.757,1.43954,0.361192,9.4737
0,15,11.3989,1.450793,0.435723,11.1545
0,10,36.2831,2.990309,0.777149,73.1817
0,6,12.2132,1.369064,0.20553,11.2781
0,28,2251.3136,1.874971,0.549756,2847.1644
0,6,9.4386,1.369834,0.223631,8.7208
0,7,7.859,1.522639,0.329206,8.0714
0,10,5.5912,1.881734,0.540593,7.0965
0,40,2973.5995,1.529262,0.405281,3067.2304
0,14,778.1218,3.562902,0.844454,1869.9648
0,5,5.296,1.337971,0.347766,4.7794
0,20,5.0638,1.819418,0.588157,6.2143
0,9,917.9678,2.715484,0.7409,1681.3439
0,6,12.1782,1.393454,0.30268,11.4461
0,14,7730.4729,3.596158,0.845391,18751.1
0,47,288.8338,5.188832,0.942232,1010.8799
0,7,1.0197,2.301208,0.649099,1.5827
0,6,6.1532,2.203767,0.595461,9.1464
0,15,8.1618,1.8892,0.557933,10.4003
0,14,0.0543,1.341676,0.637401,0.0491
0,6,1426.1288,2.224237,0.5983,2139.5467
0,41,2885.5901,1.560816,0.422883,3037.8637
0,57,2103.2376,5.230032,0.928583,7419.5
0,16,7.8822,1.810314,0.555876,9.6246
0,13,756.308,3.424255,0.831555,1746.8143
0,13,4675.3125,1.064326,0.068815,3356.351
0,16,16.8951,1.416394,0.372637,16.1408
0,19,4.5473,1.385283,0.402886,4.2489
0,14,60.3947,1.868041,0.532777,76.0969
0,23,3645.0945,3.593871,0.876017,8835.95
0,94,1243.9898,2.626587,0.751477,2203.8935
0,17,937.4574,3.982789,0.874493,2518.3771
0,33,186.8805,2.460491,0.831425,310.1471
0,6,1016.3256,2.180001,0.591769,1494.4158
0,31,417.8244,4.397341,0.9161,1239.2698
0,12,51818.2595,0.609268,-5.00E-06,30001.26
0,24,4793.936,1.062546,0.04371,3435.7544
0,11,9947.568,3.15655,0.799848,21179.3
0,68,1345.776,5.730107,0.940191,5201.3667
0,7,9.8902,1.507589,0.32189,10.057
0,6,819.1638,2.064121,0.57344,1140.4807
0,16,367.7951,3.230756,0.841623,801.4788
0,41,2884.2286,1.565219,0.423154,3044.9952
0,37,3221.8578,1.443845,0.355629,3137.6813
0,5,15.8163,1.992925,0.498692,21.2606
0,8,9714.3043,2.645738,0.714285,17335.6645
0,23,2097.355,1.931852,0.588758,2732.9254
0,40,45.6131,2.748832,0.882683,84.5706
0,14,4.4644,1.968088,0.627978,5.9264
0,6,1152.0654,2.114478,0.581609,1643.0933
0,20,1.2326,3.510958,0.868091,2.919
0,18,12.3987,1.36062,0.334928,11.3788
0,52,1283.031,6.34456,0.955834,5490.6103
0,33,3626.627,1.297867,0.274681,3174.7908
0,5,5.8105,1.997132,0.499526,7.8271
0,14,0.0601,2.300344,0.769681,0.0932
0,15,0.0798,2.575234,0.797498,0.1386
0,45,687.5719,6.488132,0.953543,3008.983
0,8,5.0739,2.268674,0.672021,7.7641
0,109,1054.1008,2.075492,0.786168,1475.656
0,6,1.1342,1.808986,0.525802,1.3839
0,45,3.2049,3.986688,0.913323,8.6181
0,47,2607.813,1.661374,0.478438,2922.3072
0,21,267.1098,3.391511,0.86942,611.0334
0,42,3.576,3.913068,0.908192,9.4383
0,19,869.0955,2.91073,0.822645,1706.2843
0,19,3382.8806,1.414193,0.323574,3226.8379
0,83,106.1653,8.742757,0.974751,626.0554
0,28,56296.3343,0.877094,0.375012,30000.039
0,20,143.1552,2.717302,0.830752,262.3777
0,10,1377.932,2.396032,0.724411,2226.9088
0,6,759.1586,2.19075,0.593393,1121.7789
0,15,707.5546,2.293405,0.717147,1094.5175
0,16,673.4953,3.814546,0.864761,1732.8439
0,30,3968.8503,1.227742,0.206242,3286.653
0,16,3068.9711,1.510803,0.398245,3127.3943
0,6,1070.5506,2.106605,0.58033,1521.1511
0,8,3.5909,2.5297,0.703097,6.127
0,30,3995.1544,1.220022,0.200975,3287.6318
0,8,7697.4953,2.643961,0.71412,13727.3432
0,6,6.2532,2.167415,0.590069,9.1417
0,54,4.1644,2.725177,0.78926,7.6548
0,18,32.7151,2.037031,0.762304,44.9498
0,14,408.6805,3.40612,0.837782,938.914
0,40,2982.0186,1.522036,0.403596,3061.3805
0,6,41.232,1.846098,0.529594,51.3418
0,12,16.4021,2.078147,0.615581,22.991
0,31,2010.839,2.003505,0.59784,2717.376
0,16,6589.2611,3.869933,0.866614,17199.75
